Date,Corn_IVol,Corn_TotalVol,Soybean_IVol,Soybean_TotalVol,Wheat_IVol,Wheat_TotalVol,Cotton_IVol,Cotton_TotalVol,Coffee_IVol,Coffee_TotalVol,Oats_IVol,Oats_TotalVol,Sugar_IVol,Sugar_TotalVol,Soybean_Oil_IVol,Soybean_Oil_TotalVol,Lumber_IVol,Lumber_TotalVol
1986-12-16,,0.02195830754290422,,0.010506427297708924,,0.01506556692541837,,0.08281356881136709,,0.010322515903546109,,0.01640744835157181,,0.03356679814989782,,0.016140745977506848,,0.01852307231269431
1986-12-17,,0.021928543256926565,,0.010510760929625343,,0.015061905877567143,,0.08281356881136709,,0.0105729961983061,,0.01640744835157181,,0.03341898681905413,,0.0161078885821864,,0.018491706729225645
1986-12-18,,0.021928965311062077,,0.010492073399280004,,0.015018994392388747,,0.08281356881136709,,0.0105729961983061,,0.01640744835157181,,0.03342844598011633,,0.01610093632164581,,0.018310581877074232
1986-12-19,,0.021999067195105745,,0.010500677513895247,,0.014987080350966015,,0.08281356881136709,,0.010364460972984959,,0.01633604248790656,,0.03349572005721535,,0.0160958068256855,,0.01811951394329599
1986-12-22,,0.021982363634119078,,0.010502022423016339,,0.01503908635205014,,0.08281356881136709,,0.010364460972984959,,0.01675024457330117,,0.033488334767626096,,0.016059117747977966,,0.018078532407575666
1986-12-23,,0.021973855179395336,,0.010481688946025492,,0.015065723471220649,,0.08283512703253318,,0.010364460972984959,,0.016735968564715924,,0.03347835720439066,,0.01605318618603724,,0.018009722599754932
1986-12-24,,0.02197043989948339,,0.010474436622398262,,0.015065723471220649,,0.08283512703253318,,0.010364460972984959,,0.016654078819081052,,0.033465709362227744,,0.016048359236817356,,0.017822487092616343
1986-12-30,,0.02196927948100991,,0.010479575053805371,,0.015067618201026797,,0.08285568522234196,,0.010364460972984959,,0.016654078819081052,,0.033287528008331686,,0.016065385234855387,,0.017840076455322446
1986-12-31,,0.021974370231185633,,0.010480848465672784,,0.01494000559132459,,0.08285568522234196,,0.010364460972984959,,0.016654078819081052,,0.03328944121683514,,0.01605614091199323,,0.0177376728877973
1987-01-05,,0.021989663790339252,,0.010457875116529161,,0.01490586402070399,,0.08285568522234196,,0.010364460972984959,,0.016644977791051865,,0.03330100997943659,,0.01607126112148354,,0.01768849249373927
1987-01-06,,0.02190163193172403,,0.010499870963004835,,0.014919728387564847,,0.08285568522234196,,0.010294920337160786,,0.014990281457271756,,0.033279623243410474,,0.016068016369610943,,0.01749117701544736
1987-01-07,,0.022040873588050458,,0.010530029061564038,,0.015260037183394401,,0.08285568522234196,,0.010294920337160786,,0.015009669578054897,,0.0330356405819864,,0.016109731739720193,,0.017597718628159998
1987-01-08,,0.022040873588050458,,0.010563501949662825,,0.015261690353062844,,0.08286150585692394,,0.012101978422427889,,0.01502932393803392,,0.0346459926803828,,0.016163625644077213,,0.017404161089327113
1987-01-09,,0.021727335328928607,,0.01046008693349349,,0.015129934403512464,,0.08286150585692394,,0.012101978422427889,,0.01502932393803392,,0.034768686252140385,,0.016138696084618237,,0.01734923612499126
1987-01-12,,0.020886437358550492,,0.010475931864989418,,0.014836933112866697,,0.08286150585692394,,0.012237429941560669,,0.0150291162037607,,0.03476865932899113,,0.016253402813302398,,0.017468184838106957
1987-01-13,,0.020902087974700532,,0.010476565260815385,,0.014855947640338691,,0.08286150585692394,,0.012237429941560669,,0.015048745165564974,,0.034440346596805144,,0.01622797795755854,,0.017439716458555597
1987-01-14,,0.02081415646514464,,0.010473399717595911,,0.014829187156857791,,0.08286150585692394,,0.012457105290822508,,0.015068371682523958,,0.034667365250226005,,0.016229045631545105,,0.017404737303511393
1987-01-15,0.020071888159666994,0.020791091470078897,0.009952809024972547,0.010454345765193078,0.015174047106673253,0.014818075216346841,0.08164995227772698,0.08286150585692394,0.012215886503382298,0.012588736317213635,0.014863491444338593,0.014903718568741302,0.034285062449466976,0.03473077735029357,0.015507713788276622,0.016210841848574593,0.01721084067145386,0.01739878303916301
1987-01-16,0.020026421378863655,0.02074153802455599,0.009954140821357545,0.01046127525631299,0.015159244585514445,0.014790450095639883,0.0816513419306298,0.08286150585692394,0.012221075042327145,0.012588736317213635,0.014862391158099904,0.014886282457273532,0.03426759816837126,0.03473290521370609,0.015572715332675933,0.016294950512404944,0.01717071311383304,0.017330533589621257
1987-01-19,0.019998613345909758,0.02072708082004294,0.00991636516134253,0.010430213872938137,0.015076833957233915,0.014718434196470528,0.08165927630448573,0.08286150585692394,0.012229397347466048,0.012588736317213635,0.015049130093489457,0.015007448247864099,0.03434840173733628,0.03476183750697593,0.01553785841852302,0.01625903992904988,0.017187358274848585,0.017362251870378237
1987-01-20,0.019983827746470915,0.020703856210332834,0.009929754071093845,0.01044866485623443,0.015014154171546244,0.014678255439478758,0.08166006745155849,0.08286150585692394,0.012231406415372615,0.012588736317213635,0.015091760120452512,0.015026940599004198,0.03398337654338866,0.034444443675708314,0.015554726180774858,0.016260689020013572,0.017277288240442088,0.017492016342832765
1987-01-21,0.01998103673628807,0.020695325770062764,0.009926721338112988,0.010442635714496303,0.01497568574699709,0.014685938495920361,0.08170261073370085,0.0829302783588386,0.012234502056665385,0.012593660158853014,0.015134868975444414,0.015048202712154821,0.03400761765963229,0.03451648402004248,0.015584307319531532,0.016312745242968846,0.017413707069567148,0.01757004562835879
1987-01-22,0.019942549189001003,0.020589825081993127,0.009911402176630226,0.010378547683773392,0.014945791830127614,0.014605927204687213,0.0817117425234352,0.0829302783588386,0.012028302159185914,0.012311942592356495,0.015132449214264453,0.01505546815170758,0.03423826804966252,0.03481181434986666,0.01559113910597948,0.01628990754516352,0.01749340546596599,0.01762328043348463
1987-01-23,0.019946017195325884,0.020600956097798717,0.00986833162926596,0.010294241905579269,0.0149445357220888,0.014588825943762873,0.08171593285979586,0.0829302783588386,0.012032346667699822,0.012311942592356495,0.015046990551141105,0.014929409658954675,0.034465103263027555,0.03514815982494169,0.015438491721040044,0.016128281753076283,0.01731376630264653,0.0175272435623249
1987-01-26,0.01987805622558603,0.02055211304993533,0.009796737721926973,0.010229319008363543,0.01489285303631751,0.014530679961030324,0.08171712595080548,0.0829302783588386,0.012032233668199145,0.012315758747864952,0.015319949047019886,0.015136835574382728,0.03350761002759675,0.03428447814336198,0.015280785136565328,0.015986657354501044,0.01721209878148817,0.017414689408393327
1987-01-27,0.019823572237834573,0.020515846062216504,0.009769779521283965,0.010217994900557133,0.014860347308437874,0.01451293157084847,0.0818044777491633,0.08298681332130092,0.012038135049152016,0.012315758747864952,0.015319692374760432,0.015134409812596051,0.03274869452070239,0.03357561646529699,0.015281344985577587,0.01599530185601702,0.017208227008285414,0.01745120685034445
1987-01-28,0.01985648810108513,0.020544169145983785,0.00973074621371494,0.010180087449221107,0.01486277823634442,0.014504440579576191,0.0818049697083926,0.08298681332130092,0.012041649322653671,0.012315758747864952,0.015569091882618383,0.015388143856384682,0.03256306013916756,0.03345873833285363,0.01526730001086785,0.016001406302228856,0.017189941106830153,0.017428992126765477
1987-01-29,0.019864334581166355,0.020547173024242898,0.00973014911441523,0.01014354754320002,0.014941922979177517,0.014575149985227973,0.08187014859236232,0.08308361022550807,0.012038071302541857,0.01230616431481558,0.015510581584192436,0.015261853185992788,0.032500579113965145,0.03326846224232704,0.015259719701867408,0.015952994908486975,0.017032478143103828,0.017218467918495774
1987-01-30,0.019749882310726694,0.020424124877475348,0.009731476479693814,0.01014061814938911,0.015018990319556337,0.014674224525192557,0.08187105758784355,0.08308361022550807,0.012043175317236114,0.01230616431481558,0.015513940327950863,0.015259591954510236,0.032209847056925076,0.033101695155043576,0.015380520074435465,0.015988022503780407,0.016851772202471613,0.017048433243876407
1987-02-02,0.01969899655948623,0.02035029514110256,0.009720518485318602,0.01013594512695222,0.014879791813479974,0.014521113446038857,0.08187605918947115,0.08308361022550807,0.012052541809988375,0.01230616431481558,0.01551423727033568,0.015259591954510236,0.03208684032880063,0.03300947191652682,0.015314113964925182,0.016030585670595017,0.01685276420185889,0.01706578932913383
1987-02-03,0.01968729490964898,0.020349217016725117,0.009709821032909073,0.010123424715680073,0.014865326341086293,0.01451886156424573,0.08188769820892265,0.08310509839549572,0.012051651854303585,0.012309133735429273,0.015523557013250316,0.015281407838561767,0.03170480579327481,0.032574316681996146,0.015302864800320897,0.015983138603487802,0.01685343496700031,0.017107375601370604
1987-02-04,0.019680981975984196,0.02034958071670388,0.009715534243481304,0.010124267149361703,0.01468993550805309,0.014426707213095307,0.08189351125171686,0.08310509839549572,0.012061538697131202,0.012309133735429273,0.015709852579587714,0.015480259063984956,0.03170969778028914,0.03256518361281969,0.015307767637681362,0.01598096559337601,0.016775933979524146,0.016948842322875583
1987-02-05,0.01919429141840094,0.01992688257295765,0.009737476015891412,0.010134642160408356,0.014630192619097664,0.014394225169809993,0.08189852971158117,0.08310509839549572,0.012051171102960393,0.012309133735429273,0.015725378075782025,0.015473451665523205,0.031824218871017974,0.03263176223020442,0.0153485107034671,0.015947723276632037,0.01671178327983286,0.01691074040395075
1987-02-06,0.018676170839330524,0.019415201736689366,0.009741515984553336,0.010145774445852107,0.014629199382480345,0.014399601551267835,0.08190318063410111,0.08310509839549572,0.012055286492098726,0.012297403754018228,0.015737892606629472,0.015473451665523205,0.03240322161328301,0.03326011854457082,0.015345870932448708,0.015942662673820298,0.01674655494093753,0.01693643716783594
1987-02-09,0.0182522707614999,0.018891013301480793,0.009737078616811772,0.010091634115884528,0.014658032416936275,0.014410919402731957,0.08190575438908484,0.08310509839549572,0.011917270231515025,0.012123225975591513,0.015741191355794323,0.015475533663592896,0.03233456674723765,0.033244483494030204,0.015368993935171974,0.0159539632904517,0.016743181098160993,0.016983567355828844
1987-02-10,0.01824561656446367,0.01874934866220257,0.009705508593027741,0.010069066524253328,0.014722873192049747,0.014397779002563485,0.020017893752557796,0.018283761876420713,0.01189759371237338,0.012123225975591513,0.015755845399033405,0.015475533663592896,0.03237957147382426,0.03310240898342844,0.015342388028036332,0.01596897458332163,0.016823151244543262,0.017050009907139518
1987-02-11,0.01837776708687022,0.018872031564219596,0.009587720965685751,0.009983729269434936,0.014739609328385453,0.014447446260431164,0.01999110118304628,0.018283761876420713,0.01189636823564603,0.012123225975591513,0.015781624390238152,0.01550405740074558,0.032387901738096074,0.03308532090548059,0.015381672507405342,0.016043293199672543,0.01675773924747232,0.016862145963318965
1987-02-12,0.018622107200227608,0.019187165728040103,0.009505697215689023,0.009955301207574017,0.01465707318905714,0.014438370090831026,0.01998927206452951,0.018283761876420713,0.011846579005786291,0.012069381442240536,0.015608168383090799,0.015397353780380936,0.03223968998201483,0.032958533549136,0.015391894816091767,0.016120700391577338,0.016780571924651395,0.0168687181257429
1987-02-13,0.01860727078954934,0.019173815589591848,0.009514295087235511,0.009965535094584275,0.014642189116626807,0.014403664624537942,0.020019984946212016,0.018283761876420713,0.011851339174221,0.012069381442240536,0.015608060933212159,0.015398956622371673,0.03225434399954473,0.032962417330055845,0.015387642452795114,0.016114870217978895,0.016914121892516065,0.0169713381341812
1987-02-18,0.018621934728137203,0.019173015208689626,0.00942660223174969,0.009886041818778437,0.014646192801614203,0.014401171425511417,0.02005310029887902,0.018283761876420713,0.011855003284380028,0.0120757969788518,0.015573580325704,0.015370067172070715,0.032464250934925165,0.033183494875243615,0.01523503555280879,0.015966411418811593,0.017024669305020883,0.017043051925149644
1987-02-19,0.01869953971749031,0.01925131140492636,0.009426359276993968,0.009886565826933237,0.014616900348256547,0.014360639473752818,0.020148210902515756,0.01832422032239698,0.011859551175332262,0.0120757969788518,0.016080934382895967,0.01586731295748051,0.032487746468792746,0.033212126602478534,0.01525621185481707,0.01595850349597461,0.017051414403576343,0.01705796167209952
1987-02-20,0.018789858763035305,0.019430553919011707,0.009423914155034518,0.009887038736888698,0.014581928265985101,0.014435367090916553,0.020162279793617746,0.01832422032239698,0.011862336383382098,0.0120757969788518,0.016208277780623167,0.015990929154562836,0.032487460188410804,0.033207959981804376,0.015259696373905507,0.01598808877813276,0.016733500716787097,0.016852829857944604
1987-02-23,0.01873826888328961,0.019368828296129518,0.00927323230559346,0.009720225585875686,0.014656026333370872,0.014617679106409582,0.020201052776763227,0.01832422032239698,0.011908950635304415,0.012100317231912017,0.016595780940011313,0.01631603883763212,0.03251070019141487,0.03323128991874963,0.015218039332089178,0.01595371886306362,0.016737921647027296,0.01682734788515882
1987-02-24,0.018634782966141603,0.019291444120738292,0.009221438926214695,0.009675326643499406,0.014658504396707272,0.014611203355198166,0.020241686165695442,0.01832422032239698,0.011960369131285549,0.012141120028648499,0.016592017206408086,0.016315471328659393,0.03141011274456946,0.032215464984425846,0.014992918618018176,0.0156767833338514,0.017181463697696294,0.017215343792659998
1987-02-25,0.018638403855948477,0.019318351359326826,0.009070094456351336,0.009536061679496112,0.01462530853118994,0.014584219976763452,0.02026234050431921,0.01832422032239698,0.011936890485074658,0.012121547726066254,0.016592286291643728,0.016315471328659393,0.03134896203507783,0.032176484325423464,0.015030203032164067,0.01573670491938616,0.017236946648949814,0.017260004627129052
1987-02-26,0.018459280370562832,0.019132952209059906,0.009064826499106629,0.009526022243746426,0.014564976374989594,0.01449364316241688,0.02022196172861504,0.01832422032239698,0.011972224508391431,0.012160871144279337,0.01644619711340772,0.016198150679297335,0.030656599573553274,0.03144558689864033,0.01505544021072657,0.015752940257030335,0.01726334010308873,0.017290902982408173
1987-02-27,0.01847714973034836,0.01918912597031198,0.008960243000089718,0.009443108220651208,0.014590478236473572,0.014526501886819462,0.020291537241450122,0.01832422032239698,0.011974788569212007,0.01213759642260092,0.01644713067884321,0.016194095307602057,0.030876403679348095,0.031791103019498126,0.015055724054423548,0.015726816184834118,0.01707808373876109,0.017099546935282678
1987-03-02,0.0185144788944164,0.019287958791666098,0.008925332148360566,0.009421767641300328,0.014534647938540276,0.014483428906048288,0.02029132332342149,0.01832422032239698,0.011936666174587038,0.012076190268374887,0.01645653577062256,0.016216139330652548,0.030125865767661544,0.031144316039554906,0.014923831738087095,0.01554928717642141,0.017049189413369904,0.01707739064792804
1987-03-03,0.01865528922050974,0.019316966952061063,0.008919126396407288,0.00941467917682885,0.014481707076078564,0.014383043123904288,0.02042603829725489,0.0184343905981108,0.011870482274645227,0.012014951256388651,0.016488048062502328,0.016274875058260967,0.030126790975812487,0.03114473123129567,0.014927102995363751,0.015527488325884348,0.017115937652887613,0.017183502966970483
1987-03-04,0.018684827111770944,0.01933886370690144,0.008828201372721445,0.009315438031337008,0.0144799831987245,0.01437242135999268,0.02044192257661709,0.0184343905981108,0.01187565295318292,0.012014951256388651,0.016414433147606718,0.01620914558556869,0.030139417234195536,0.031138307549089566,0.014927345607029225,0.01551783338221198,0.017016274457665986,0.017073325142146812
1987-03-05,0.01868696771784713,0.01932851791695155,0.008855297968502901,0.009329338412751615,0.014496914461155388,0.014389503868688673,0.020444674688221615,0.0184343905981108,0.01599972894597388,0.016402251233133696,0.0164601432110211,0.016318607698941272,0.03011382316356585,0.031110922654299673,0.014958205704285014,0.01550555568727148,0.01704907403003035,0.01712708613081632
1987-03-06,0.018501204696849526,0.019193664091824717,0.008835531839854112,0.009315507612961085,0.014586241969856584,0.01442194838275705,0.020457352327588014,0.0184343905981108,0.01596951425803624,0.016353110389412305,0.01646047713420354,0.016318607698941272,0.030105168371099424,0.03109944506723821,0.014866053320343154,0.015449514307168007,0.01686110481052307,0.016968099513595326
1987-03-09,0.01839236007754178,0.01903595843338192,0.008750930935694056,0.009249851213135646,0.014487459583424742,0.01435649465086517,0.020475302094531425,0.0184343905981108,0.015866341232225883,0.016260108609661775,0.01784248537450616,0.017679317985632294,0.03019054182414181,0.031174544599184766,0.0147303574637987,0.015328755322760174,0.016809638460236836,0.01695270875575643
1987-03-10,0.018441605935796704,0.01911124560493275,0.008666331835833202,0.009204351694515934,0.01445644256261976,0.014335993852047743,0.02060467660342114,0.01855151406797396,0.015878880454240574,0.016260108609661775,0.017857927449951454,0.01771277246997858,0.030037919712921596,0.031019825944132814,0.014671412312043709,0.01528872553592005,0.016748455350246955,0.01687667321061909
1987-03-11,0.018371297042869734,0.019040448531208298,0.00865170131773067,0.00919257605087036,0.014298413539236643,0.014212587461610032,0.020612890214909724,0.01855151406797396,0.01589563237147849,0.0162549751867709,0.01760929835166593,0.017524570140718138,0.02976666464616594,0.030699743272807486,0.014535410473598851,0.015158155183413582,0.016807533897472575,0.016936150880621153
1987-03-12,0.018368482939493017,0.019035681920009272,0.008299059118437532,0.008903567236857231,0.014198020635530056,0.014099054694608568,0.020305509358912642,0.018372070447248885,0.0158945097091986,0.016237288191583456,0.018088598280910553,0.01795553982106858,0.029487673029231654,0.030431976694172264,0.014527448321676056,0.01515986034353309,0.01670194584310589,0.016832111054600505
1987-03-13,0.018387148824962327,0.0190521036332495,0.008258102005015451,0.00885940089092702,0.01407228285782508,0.013996195839736,0.02029032955630384,0.018372070447248885,0.01601172700474284,0.016373345378446872,0.018088035901165696,0.01795553982106858,0.029482693157416043,0.030430698911905644,0.014525576593216228,0.015163242334735653,0.0167015254973859,0.016830753949943815
1987-03-16,0.018392789334689397,0.01905344525721262,0.008033750462217945,0.008643439427516341,0.0140878318526191,0.014028153447260121,0.02016451913657994,0.018163943669867913,0.016020234472374394,0.016373345378446872,0.01808759922361905,0.01795553982106858,0.029771246800627295,0.030644365869797005,0.014553524034474744,0.015232247408519401,0.016587254612028177,0.016670131921550025
