Date,Corn_alpha,Corn_beta_SP500,Corn_beta_Oil,Corn_beta_USD,Corn_beta_Sector,Soybean_alpha,Soybean_beta_SP500,Soybean_beta_Oil,Soybean_beta_USD,Soybean_beta_Sector,Wheat_alpha,Wheat_beta_SP500,Wheat_beta_Oil,Wheat_beta_USD,Wheat_beta_Sector,Cotton_alpha,Cotton_beta_SP500,Cotton_beta_Oil,Cotton_beta_USD,Cotton_beta_Sector,Coffee_alpha,Coffee_beta_SP500,Coffee_beta_Oil,Coffee_beta_USD,Coffee_beta_Sector,Oats_alpha,Oats_beta_SP500,Oats_beta_Oil,Oats_beta_USD,Oats_beta_Sector,Sugar_alpha,Sugar_beta_SP500,Sugar_beta_Oil,Sugar_beta_USD,Sugar_beta_Sector,Soybean_Oil_alpha,Soybean_Oil_beta_SP500,Soybean_Oil_beta_Oil,Soybean_Oil_beta_USD,Soybean_Oil_beta_Sector,Lumber_alpha,Lumber_beta_SP500,Lumber_beta_Oil,Lumber_beta_USD,Lumber_beta_Sector
1986-07-29,-0.0011413957972974057,-0.18020429341228048,0.0027593493486727854,0.15394006343785346,0.4073722582170288,-7.250898853259225e-05,0.015115293716129656,0.0261372292148287,-0.19698468019273557,0.2987215002270029,-0.002513242542946011,0.4298188527371788,0.04324831427600732,-0.05752228314846728,0.14643729848863513,0.0005048140755583879,-0.030102468784289804,-0.004009845485474596,0.05553996151217047,-0.017166410756071143,-0.001737230289125011,-0.1011780258235322,-0.01498469587999041,-0.09541924991294871,0.27737731066792964,-0.002141824994271008,-0.07002866428454399,-0.0051471130312526325,-0.48919383700752744,0.1252805159403017,0.002175026069391065,0.05486603836819464,-0.0807438304756476,-0.24904151018960552,0.37340493120728774,-0.0005564717801727255,-0.09298753179991469,0.05266510286626157,0.4783897779161729,0.9772917488389514,-0.00011114091612383461,0.45405410924501877,0.04006256525119724,-0.01049615699918871,0.12447657867507539
1986-07-30,-0.0013593664907720372,-0.22746413187539222,-0.002006558887085617,0.15172797877341895,0.46318608980558945,5.9775974389767354e-05,0.018677692693933233,0.025679445935403167,-0.2006311489692862,0.33680267408678044,-0.0026297161035134476,0.424440680496683,0.043684355368087,-0.05489308670758316,0.10548919916299722,0.0005018764953434329,-0.03044644271384249,-0.004034203698781892,0.05555166841166313,-0.016983612482728293,-0.0017139715247471345,-0.10549995589264878,-0.015845668716192883,-0.09696217636175182,0.3044793535017008,-0.002023499533054104,-0.06566438207948196,-0.005536746576125323,-0.491491277971618,0.1558136406835323,0.0008756629361574849,0.050031246513669296,-0.06804472853235446,-0.20908415489154558,0.060554304995840816,-0.0010887475952719471,-0.09377461228416081,0.056100121118515214,0.48293922639059544,0.787390035337994,-0.00015355778016185108,0.4553339364653068,0.04063574092972502,-0.009237716021010294,0.10029312437732729
1986-07-31,-0.001599367927642677,-0.1904332674908251,0.005078360523762018,0.19520251482911674,0.5042587718582898,1.7493155910439056e-05,0.01251045103739894,0.0270072140545621,-0.17278304894264204,0.3917440146546343,-0.0025687163561148546,0.44315058661689777,0.0430971798123602,-0.09735817682921,0.037878545073320564,0.0004993944689096216,-0.030188544615752752,-0.003944133622521578,0.056639181943700545,-0.015051880456323276,-0.0017151884247225686,-0.059876428147214104,-0.013416063067954485,-0.13418546320335814,0.2750890044966773,-0.001976540275918592,-0.05661105992301494,-0.006450676426513903,-0.5218513653825291,0.10004054899025555,0.0008168303495009433,0.07661778763036009,-0.06525748356707732,-0.20664619781321647,0.0831392200808351,-0.0009237991774740553,-0.052532230087490146,0.05334289817794209,0.3771044522448368,0.6498677035761482,-6.369821295774127e-05,0.4398049527625439,0.03714680611871198,-0.04150658046692163,0.021352548849076225
1986-08-01,-0.0017814911743537242,-0.16409102394636976,0.009733668618789451,0.17978994764959322,0.1579881036011726,-0.00021157013082377047,0.022901389626977672,0.031112863333600405,-0.16320888074981227,0.08489651190882111,-0.0027245937305298285,0.4295890180330244,0.04085467390342239,-0.09471003455617939,-0.07989161391549011,-0.0060494408440362095,0.39944033604715506,-0.08557719653211746,-0.0694497952545148,0.9712634131559821,-0.0018893399613442833,-0.054282808260025045,-0.01019275394478365,-0.13024287751810185,0.028439647680153373,-0.0018423947963970358,-0.0332252197687268,0.0019294936972499115,-0.5223304538088558,0.0076183413375117155,0.0008620271633853353,0.07110900184269972,-0.06829754457486173,-0.2082162296233705,0.1697453907601588,-0.0013536456797820422,-0.040779298470261,0.05670466139420662,0.3597310732675159,0.09760098776697254,-0.000101841622439682,0.4417329794362648,0.03852728313056016,-0.041338027248675066,-0.04745325700310395
1986-08-04,-0.0021044649836695004,-0.2150332620527164,0.0016751709564092627,0.17343874883130977,0.15796325675695655,-0.00038159464284299777,-0.008167477869079506,0.019364507007501242,-0.1748433641428282,0.08510999680487502,-0.0028063763240172204,0.4184601723600182,0.041259121000077004,-0.09364505402611949,-0.08082391318358187,-0.005803606827179235,0.4495642606496228,-0.06924698861479248,-0.054320075939341204,0.948867280999878,-0.0018689374439440204,-0.049350375398683186,-0.007244980984645448,-0.12717410959214298,0.027726286454606237,-0.0018266105939104822,-0.024725011109046135,0.010681020425918328,-0.512884554846475,0.004807658395162348,0.0009474484423217758,0.08097680545930794,-0.07053037671319949,-0.21127287938503436,0.1719887448511685,-0.0015329996650967027,-0.0747770345078087,0.04289017064770526,0.34596802857677195,0.09868002685061039,0.00014563229485432355,0.4835978113857416,0.04941606301119809,-0.03128414820369663,-0.047914227693330376
1986-08-05,-0.002289706647828398,-0.22638580655744106,-0.0002702421958918743,0.16478513103869452,0.15884568992025505,-0.0004984243614111998,-0.01678695688253047,0.017892453362862843,-0.1829253300570984,0.08629209156836468,-0.002956995928896119,0.40678699250993366,0.0392491717220928,-0.10531309272262715,-0.0792067864321762,-0.005768960988408574,0.45686831882263007,-0.06791966630716564,-0.045404788907229994,0.9345888585601401,-0.0018226400635933566,-0.05389177585875831,-0.008003705594988433,-0.13801553349998757,0.030220896001034985,-0.001660218594171232,-0.008341092182823587,0.013428202938470366,-0.49494053387967324,-0.000526108991662476,0.0012513467791356468,0.1036430489366223,-0.06673215210077786,-0.1922811462173146,0.16314211941013876,-0.0016577367981167005,-0.08321562139233174,0.041466322782564596,0.33903525428852316,0.10026281899958128,0.0003244145313167183,0.4948745318407871,0.05131022870461177,-0.02300804554164194,-0.05086454016723429
1986-08-06,-0.002310452997980191,-0.22832051017163774,-0.0009681324446851212,0.16567034362053545,0.15844259414392775,-0.0005021292196182646,-0.01636291268465853,0.01792870739519317,-0.18250664148638174,0.0862928989693154,-0.0029904267895950482,0.4183862119990238,0.04118571075840521,-0.09895183614769185,-0.07838061762510218,-0.005780633942405252,0.4633085223396039,-0.06679263312612456,-0.04219244820400923,0.9366596135613454,-0.0016440283217805964,-0.06946981788329568,-0.008747422940429175,-0.15634056877333752,0.031524769143566576,-0.0015626916159236655,-0.015375051057968731,0.013330547512365683,-0.5046069650732071,-0.00020043081594904328,0.0014153333481478178,0.09058365587778204,-0.06716869817077546,-0.20875726576361814,0.16419045135424068,-0.0018161050492687004,-0.07113988117317188,0.041756717712740456,0.3551168957475396,0.10039387746719068,0.0003441896336714438,0.4845198740171884,0.049437663818299296,-0.027842283643105526,-0.051319075520419
1986-08-07,-0.0023475278252290035,-0.2338236550535237,-0.0007660325794280991,0.16233494724484304,0.15852507004050026,-0.0005309338409706114,-0.004218485061990925,0.016289126196515367,-0.17331894047271684,0.08556007820860037,-0.002882742483047389,0.429301979629541,0.04114189483867586,-0.0928266148816929,-0.07799466633586226,-0.005712434852269009,0.46462617190615213,-0.06618449222696048,-0.04242057622068749,0.9364504119256403,-0.0016508484459418827,-0.07246539015285244,-0.008491010210770644,-0.15838766646587338,0.031582362297104705,-0.0014205042123571698,-0.009298905235900568,0.014198279754201537,-0.502564329320049,0.0002371454684099402,0.0014309642926074067,0.06358887980114555,-0.06402420294151513,-0.22850208485455042,0.1649022228767745,-0.0019551431170092117,-0.06488358525062794,0.039606700703994656,0.36159606069003825,0.09834871822868158,0.0004166717991529983,0.4746596562527464,0.05131889435006013,-0.03618071134107072,-0.05095376281377031
1986-08-08,-0.002337397526151568,-0.23948623574333613,-0.0002032094636479438,0.1587924195529584,0.15890312153890743,-0.0004757595896564635,8.430822632538091e-05,0.014967272984174322,-0.16852248613628307,0.08529895215460469,-0.002875185691991738,0.44276049649508076,0.039331929034537756,-0.08323511786513005,-0.07901389599338345,-0.005659046031589807,0.46258882038103616,-0.06669281870007648,-0.042077568486413315,0.9360745871230872,-0.0016589680764328707,-0.07494694329858774,-0.008063529589772848,-0.1603698289735212,0.03180633235460784,-0.0013049874501681324,-0.0099026123319487,0.012634134713654833,-0.49918801924943373,0.0001363373655469931,0.001528660849627967,0.0708311427659885,-0.06631572326228102,-0.22026782607558493,0.1644080917946567,-0.001989678960885044,-0.06008077549758121,0.039487908610640575,0.36375541777043613,0.09787161944673013,0.0002900674322073113,0.4723034038313351,0.05341169017207351,-0.04197277597040384,-0.05069536917670065
1986-08-11,-0.0022602519722359376,-0.21605177642791792,0.0007846938822427479,0.15503576328642005,0.15801036815258745,-0.0005760518079083919,0.0028172066999916446,0.017506989152346813,-0.17485732044929944,0.08476846243892942,-0.00311429418787838,0.4389275723786264,0.044165054579927934,-0.09483729591728927,-0.08026291513347282,-0.00566437023995108,0.4613498107593883,-0.06672270659049997,-0.04193744557166364,0.9360267628997578,-0.0014056923065176921,-0.09649357691903097,-0.016094170868960405,-0.13959259453073244,0.03497734976223724,-0.0014687064095419819,0.005868837510150769,0.01810139911812181,-0.5133819950431929,-0.0012790441048631466,0.0014016574923352613,0.09588497044364558,-0.060536900365456905,-0.23569162089895723,0.16335301728002002,-0.002144392390575522,-0.033470814451331536,0.046070446756869436,0.3462053455806233,0.09678629724829893,0.00037184698319992464,0.37262584312876684,0.03981019705849742,-0.00336065337742581,-0.04849653234757128
1986-08-12,-0.002435271533597553,-0.2367394799415314,-0.003183161794528006,0.1555819227737086,0.15957584074659306,-0.0007837498811063754,-0.02487640446909766,0.012730212276878431,-0.18101205028903253,0.08683266102632403,-0.0032062667403554537,0.4118532236471526,0.0417127855849303,-0.12733937927565034,-0.07650032332199595,-0.005633287337442658,0.48326715921333857,-0.06474880542543615,-0.014695206098161093,0.9119153137045287,-0.001454822686253175,-0.10616502266811823,-0.017315262564319533,-0.1469588071428532,0.036298200626815345,-0.001414606910787849,0.011364219135282724,0.01931058076846593,-0.5152945972910584,-0.0016661668232653103,0.0015844620763725435,0.10099055610031578,-0.05691794521689753,-0.26668432927841357,0.16656613419089136,-0.0022758283662439685,-0.05084785011821795,0.04304229313441133,0.3429906460942999,0.09847499171073638,0.0004862074066048751,0.3872462914981946,0.042451096621882844,-0.0016647136393857856,-0.05007983983023469
1986-08-13,-0.002196513398070216,-0.21089602431567694,-0.0030120742870752516,0.15621346635828273,0.1549636125390385,-0.0006487994518957405,-0.012475369149338786,0.01299825202523527,-0.1793295436940934,0.0855612107162742,-0.003112662700117917,0.4183005405571675,0.042111868340972525,-0.12477063543297567,-0.07701963605560282,-0.005681753067540417,0.48435565229992084,-0.06552505119558097,-0.01951021146729813,0.9150799122827971,-0.0014601141971184654,-0.10498674645419016,-0.01750534314495392,-0.1482113617977871,0.03628592453602558,-0.001603710839330508,0.008282414128265792,0.017386334195464294,-0.5278422547375766,-0.00016425119551525071,0.0008267518889718455,0.017502402486170576,-0.055910506026214925,-0.25952706828936756,0.15200495409932083,-0.0023980251152633234,-0.0732306679118233,0.044079946937398716,0.3499792267720047,0.09815060442991733,0.0004899612907620938,0.39370521640276124,0.041798325800222816,-0.005987872615541089,-0.05036033225548357
1986-08-14,-0.002103543814445365,-0.2114989464865525,-0.0032883170144689484,0.14786150212027388,0.15624503740343318,-0.0004891527341064692,-0.008546093949971512,0.01401296615108202,-0.1870499785607817,0.08759670378897726,-0.0030423011801839223,0.4167083591142738,0.04154793744768499,-0.13267608310507525,-0.0754007214314178,-0.005739299163352746,0.47834681975631554,-0.06726827610249904,-0.023080270954233352,0.9139739394265346,-0.0015636064554654656,-0.10876463573580335,-0.018581809341557856,-0.14536368952539125,0.034042450377128344,-0.0014187705230721906,0.028339568578489266,0.023301677735612137,-0.5152229576612791,0.0018522452354081283,0.0005125522705731074,-0.0006352953406212891,-0.06112383821399691,-0.2595414612763851,0.14657407082300533,-0.002179579572426927,-0.05597352340386838,0.04917757225452269,0.3566638371855421,0.10186279532341201,0.0004191089404316588,0.3902793091587877,0.040820673706377715,-0.005093091106587321,-0.05171666815375949
1986-08-15,-0.0023605335295516,-0.22761118550840745,-0.004298626346701338,0.1509693017818189,0.15991405318838017,-0.0004706812309381932,-0.006874793332048746,0.015557463741926682,-0.17725406605279886,0.08480591265337314,-0.0031838574806728774,0.40772096535386926,0.040321907218825344,-0.13570088020320162,-0.07123285657292211,-0.005620146636113986,0.4897581691762929,-0.06567018896676093,-0.02246612189255682,0.8743747483811071,-0.0015425914071669185,-0.10730561235906672,-0.018307812243918316,-0.14435275220829907,0.03309478927740714,-0.0012696609305935594,0.03913594385386063,0.026676923376826745,-0.4983350377579361,-0.008003437309306843,6.687640364605538e-06,-0.032080436290228165,-0.06788532688373097,-0.28613810197260836,0.1569932909170526,-0.0021901632108018917,-0.05686252589319859,0.04840571577509487,0.351877705223924,0.10328898720628303,0.0003793867448660104,0.3878799821067468,0.04161334659785557,0.0018375792681713829,-0.051928673376529226
1986-08-18,-0.0023888667525829694,-0.22970458991329426,-0.0045156810388233895,0.14349458205617419,0.15917060191056273,-0.00031946791952510735,-0.00847706575460529,0.014506890399532431,-0.16633906941762183,0.085870684779566,-0.003476235581199946,0.42117357732865546,0.04408614994266439,-0.13402087449320088,-0.0720169554674845,-0.005633957842598905,0.49131765514424636,-0.06534313405331063,-0.020346584817144568,0.8742424341334598,-0.001429721772376544,-0.10789438455365374,-0.018982394553998378,-0.1348265768021402,0.03429973467945418,-0.0012890063587637614,0.03980492047234066,0.02688299748428578,-0.49871261103379266,-0.008240665207074985,2.870377728879771e-05,-0.03260917479775412,-0.06808320114187545,-0.2852003687248009,0.15727280850724532,-0.0020408719460084483,-0.05973609954989837,0.04718692534498667,0.3599476915173264,0.10493487728731703,0.000566526618391935,0.3904350379930212,0.04106744098852032,0.02526237282754584,-0.04972432728567682
1986-08-19,-0.002459343174705763,-0.2231679724698257,-0.0030024054709461294,0.15244305328361024,0.16118291121355577,-0.0002534274034166582,-0.006716130389935123,0.013876142404101377,-0.16723214092561595,0.08778876369143036,-0.003574503241998354,0.43139036212555243,0.04629144164467017,-0.1210207244728526,-0.06876280123211873,-0.005600847106502366,0.4790699976444759,-0.0672215342569743,-0.03538912159364336,0.8438710078156301,-0.0013517924104051592,-0.11605330652589048,-0.020777799398437144,-0.1455662359567594,0.030845502326619822,-0.0013585168307703207,0.044950813832119574,0.028273084916399176,-0.4911691034988264,-0.006264550374673914,-0.0005949108097368706,0.02790680670697697,-0.055030124215582926,-0.20781584624841193,0.16712909309083768,-0.002059586120319402,-0.04887586288763896,0.04847077372640048,0.3708097538337145,0.10946590193061025,0.0007056731851619723,0.3786696145016866,0.038132446186592915,0.008771314663430013,-0.05443730286324583
1986-08-20,-0.002489359567731244,-0.23200451328154742,-0.0034232509299027087,0.15056116490693133,0.16173392357021135,-0.000270362476566016,-0.005323910495560368,0.013252904316252288,-0.1601128138280617,0.08673999915098744,-0.0038017289511698363,0.38732798609924995,0.04169395654563887,-0.10595646048198068,-0.06959640190093798,-0.0055894925325195525,0.4850785919683608,-0.067001221138313,-0.03318739013781219,0.8399461846021581,-0.0011382276725129606,-0.08094896452709738,-0.01607815992135107,-0.16790045199203923,0.03289974647702139,-0.001385179171987261,0.041380109946947956,0.0276328027164307,-0.4872889647606504,-0.006691265598506444,-0.0005888117355986099,0.033047013228599514,-0.05511354109969632,-0.20341429353716298,0.16603776551103103,-0.0021817235883147164,-0.06808148816586232,0.04565866097128877,0.38541549618789067,0.10861296208331567,0.00040075286788646933,0.3262655882489125,0.031429597947172504,0.03914848368666731,-0.055858851666289115
1986-08-21,-0.0025326704522502783,-0.24651104831810933,-0.002837296509158052,0.15294143193690252,0.16502049963340362,-0.00014426166703998604,-0.00825607262762988,0.013046054662484657,-0.16262594817044937,0.08932519224511674,-0.0036837493217853528,0.4074634962785672,0.040738242357895686,-0.11012937615654449,-0.07106284799182895,-0.005629983079908698,0.48068881139155895,-0.06676271684989221,-0.031871809588744845,0.8413585213955325,-0.0011422633746799868,-0.08244173295499016,-0.016018982241518626,-0.1676849319508111,0.03319841361157261,-0.00118970724557705,0.03625269774673421,0.02733587787439018,-0.49099331945224206,-0.0010232024204722577,-0.00019209029653564832,0.06257618848363794,-0.05705179046749231,-0.21429495160042022,0.1688864745339483,-0.001959780045640006,-0.059073489106360406,0.04483032036214447,0.3800135058002049,0.1109683040822219,0.0006889470271747364,0.32712731598030337,0.030711564010395924,0.033004946374194086,-0.050212210415000624
1986-08-22,-0.0025690845163167018,-0.25185952456312555,-0.0031978707456528587,0.14658303581711365,0.1645376210084093,-6.18095971042995e-05,-0.028457768801222156,0.013007697108189852,-0.17955141065576496,0.0893617245122021,-0.00340178097236337,0.3622352189109012,0.04123935863895747,-0.14503211016963052,-0.06935900228027002,-0.005713870202720537,0.5108081521919965,-0.06665400416495446,-0.005601657333923607,0.8521196107205712,-0.00087344350730059,-0.07607723828595749,-0.014203108325418214,-0.1533547151144961,0.031390538207881576,-0.0010519922005741184,0.028290816200303753,0.0279587624839228,-0.49442601425929555,-0.0010607742805983644,-0.00037185101145513033,0.07764931103439118,-0.057743220522327804,-0.20530096419618377,0.1691187402065285,-0.002055686280986701,-0.056192298755085024,0.044326651702685495,0.37981306352035865,0.11072211685056636,0.0004070568763115363,0.36582577149577383,0.030021301079050565,0.061665777085879565,-0.04865888685245029
1986-08-25,-0.002847237752968682,-0.21653153980862344,-0.0017386067607451164,0.14183821786040005,0.1594171213067039,1.7857418357543177e-05,-0.036172160328264834,0.012371720728989807,-0.17833261830944933,0.08969189166570825,-0.0035325506546516447,0.3364074913393021,0.04518031804114191,-0.14580120076593822,-0.07084213283859535,-0.005514346895117597,0.5032821893040363,-0.06904106122933489,-0.0028329833025364584,0.8593951968788975,-0.0009522602580453235,-0.10968328869009325,-0.010482501188962191,-0.153222964022863,0.0295169206861712,-0.0009583053904676854,0.03427918866834448,0.026108937532595588,-0.4934850219238884,0.0005596906507217131,-0.000515654005872279,0.08143155141446473,-0.055853656428173776,-0.20715943603677198,0.16749280279422174,-0.001869157159762194,-0.08848893098244198,0.04385696199566703,0.38313016295274827,0.11005779995278266,0.0006467536147856015,0.32517753624231616,0.029384145017514515,0.06592815598484472,-0.04882176132884368
1986-08-26,-0.003071977491805605,-0.2823591091240556,-0.004423971803354352,0.10665786217407613,0.15582741246818846,-4.757864951803316e-05,-0.020227743571731547,0.01607053884744976,-0.16674140269155363,0.0859470235231071,-0.003738337315411329,0.28390359401142223,0.043904157416218295,-0.17254474561919864,-0.07325065563339958,-0.0054248382648295,0.5114933352848816,-0.07005639454245548,0.00045716198702588223,0.870828396122003,-0.0008526581729940924,-0.06618462374243995,-0.007706286819681026,-0.12934676633824185,0.027645122531032226,-0.0009598070400382132,0.03822815394432568,0.02663799485231104,-0.49103128993901934,-3.3045829535630067e-07,-0.0004847447646044988,0.09416590956517895,-0.05506817217015477,-0.20018208719015715,0.16715277864415112,-0.0017522977793799203,-0.03170429074283172,0.04776991518801909,0.41440713313382865,0.10668800196517055,0.0003381756051424873,0.2641075785604679,0.029747052613686906,0.03662953870525164,-0.053695383917841094
1986-08-27,-0.002968968200350837,-0.2817705858318516,-0.004643798616453907,0.10087193086224687,0.15697888475523492,-0.00011896754004300453,-0.02134396003700657,0.01751737060758004,-0.17063178000082593,0.08418823065964094,-0.0036853158751329806,0.28524994483552063,0.04216301985150621,-0.16599005436464162,-0.07274981426155316,-0.0054740974266612695,0.5120919716789081,-0.07154752343622585,0.012155429956218392,0.8659387384299513,-0.000994955359848672,-0.06373403160521618,-0.012816810436797403,-0.08991341060633683,0.024601755590085043,-0.0010552487003557816,0.03964106317500488,0.023668604036778267,-0.4674494678464298,-0.0027376835765110068,-0.00041527554210742297,0.09953180396389902,-0.06326156311885284,-0.1571671274949153,0.16666382842661848,-0.0017445823817036068,-0.03436989627031368,0.052114389900089736,0.38877678237730584,0.10797061385223602,0.00037561391639366837,0.26693529626982543,0.025401394183126886,0.05944863994536078,-0.05374516498620674
1986-08-28,-0.0030650840650334825,-0.27952792573204377,-0.004469226134323139,0.08517006049586326,0.15640353495490406,-1.556144202369908e-05,-0.025875241498237785,0.017238686920852384,-0.17040785801670327,0.08346406544899015,-0.003393110624893842,0.27366680942017957,0.04138141328848938,-0.1545802331382359,-0.07658679163181731,-0.005467331840604654,0.5143809556466733,-0.07148420518868996,0.03200591613548639,0.8665168223924372,-0.0009000833184041903,-0.06681802389625643,-0.013036823008684315,-0.0813043985766342,0.02372325182630951,-0.0007648348194837478,0.029573170982291036,0.022974621208646635,-0.44588990734102185,-0.005285176097982155,-0.001008193768219297,0.1226179187809034,-0.06184392419581156,-0.17902603340833784,0.1647353335689159,-0.0018037187303660278,-0.035721230297890115,0.05213421712704533,0.35794204190825346,0.10772855325522815,0.0005105327441144119,0.2589075571747196,0.024976559696636303,0.04312241410801709,-0.05442859344405241
1986-08-29,-0.003020954786554287,-0.2793839339309224,-0.004718052682226453,0.08637264740924815,0.15619518125283283,-0.00022678895629812875,-0.020718015421381342,0.016967347084383196,-0.12894571411839462,0.07819390892923789,-0.003257979358594153,0.26972098990874843,0.04172514110304031,-0.18996099011324974,-0.07601046512146542,-0.005238922036893526,0.5064000050124475,-0.07072215732304563,-0.03850436204263655,0.8364725523531613,-0.000866713927791064,-0.067693287568224,-0.012980877739658777,-0.0888053931909509,0.02415181075319146,-0.0006634345018391233,0.027302451890816107,0.023051209537650025,-0.4654271479314801,-0.004187272914053768,-0.0011954967688673226,0.12934740150143295,-0.06259177095529989,-0.1239117468113747,0.1567213380531392,-0.0018173385924075555,-0.03669197012505924,0.05245000653653298,0.34999760218673404,0.10886700162548807,0.00041684448439382045,0.26212104005009496,0.024615252646080076,0.07035059250380217,-0.057016626843050144
1986-09-03,-0.0028699253768082952,-0.27061354866813436,-0.0061035709232218835,0.08845503791196124,0.1591047359924948,-0.0002047773326344729,-0.02591837707693659,0.017212696743251096,-0.12435726311225256,0.08045361503244923,-0.003072269030805168,0.2770934217750565,0.04031484037670429,-0.18503965370966285,-0.07122906010245734,-0.005297421389912129,0.5062484819961967,-0.07042432816855346,-0.041053222502665625,0.8255117030975929,-0.0008665976577867272,-0.06827816645465372,-0.01294257974343947,-0.0884059266366962,0.02431994392004295,-0.0006525064369321458,0.028124525243055278,0.02294248318475288,-0.46543044087906577,-0.0038902845168467025,-0.0012319399050307006,0.12598954412003185,-0.06218332045443623,-0.12348961720515836,0.15592400697760714,-0.001591148801657558,-0.011042952057982712,0.04964560906861021,0.34417757656350634,0.1129030218569361,0.00024283872268903323,0.23384045317948243,0.027380329826730006,0.0804855205270637,-0.0565676828414201
1986-09-04,-0.002644976737525585,-0.268090757029191,-0.010179219333971534,0.11297253810642359,0.16058688439518368,-0.00010441998119363734,0.009680349985813193,0.020092747722726685,-0.11775130592275483,0.08522416535149732,-0.003063601775106375,0.2731277867671471,0.03957865832604552,-0.18349600469939076,-0.07206480767878111,-0.005129745001677402,0.5560917804243246,-0.06678487803466401,-0.03089222314491894,0.8502597586730236,-0.000860954139048993,-0.06515258893971451,-0.01261501872727931,-0.08822377127112747,0.02493509649504247,-0.0006906514569596605,0.030770198667132653,0.02410040344296588,-0.47014039509899275,-0.003093174690867142,-0.0015399982150884365,0.10043677752377451,-0.059489165314617974,-0.1545361056689752,0.15192585106991954,-0.0013058698423650142,-0.0074768833958133735,0.044437168105063186,0.37548753554151293,0.11374000833759897,0.0003702236635375973,0.27175944015984216,0.030124541725863707,0.08953198521058695,-0.049572495875825455
